61 0.1
          0.00000000000000              21.9431959220154              22.0460028659868    
         0.100000000000000              14.7765176876873              14.8409666583838    
         0.200000000000000              10.0191605358651              10.0621748420577    
         0.300000000000000              6.85025857369016              6.87840761237251    
         0.400000000000000              4.72348090578038              4.74109549637633    
         0.500000000000000              3.28435429574307              3.29444177288321    
         0.600000000000000              2.30211490531794              2.30694358892417    
         0.700000000000000              1.62611140692634              1.62720517234709    
         0.800000000000000              1.15694674867758              1.15555023038723    
         0.900000000000000             0.828657611640438             0.825772009230077    
          1.00000000000000             0.597191306949473             0.593519356345078    
          1.10000000000000             0.432793931876899             0.428826348963860    
          1.20000000000000             0.315167957203373             0.311276941190033    
          1.30000000000000             0.230381491397610             0.226872888135574    
          1.40000000000000             0.168833104167274             0.165962763750509    
          1.50000000000000             0.123878322594838             0.121838736758379    
          1.60000000000000             0.908905568202519E-01         0.897823967956803E-01
          1.70000000000000             0.666169444302621E-01         0.664292748131853E-01
          1.80000000000000             0.487399076203012E-01         0.493563960240305E-01
          1.90000000000000             0.355834155430104E-01         0.368145272153725E-01
          2.00000000000000             0.259189275686593E-01         0.275463662784040E-01
          2.10000000000000             0.188372411157635E-01         0.206544280211468E-01
          2.20000000000000             0.136622087022330E-01         0.155007591319857E-01
          2.30000000000000             0.989060457557074E-02         0.116309150829660E-01
          2.40000000000000             0.714863855061069E-02         0.871819011737511E-02
          2.50000000000000             0.515962074088664E-02         0.652439687425327E-02
          2.60000000000000             0.371955735242124E-02         0.487323112096548E-02
          2.70000000000000             0.267865275888627E-02         0.363249506793449E-02
          2.80000000000000             0.192731773974922E-02         0.270217966158712E-02
          2.90000000000000             0.138564071790670E-02         0.200627964025471E-02
          3.00000000000000             0.995514441623403E-03         0.148697088700497E-02
          3.10000000000000             0.714785750340223E-03         0.110032052462137E-02
          3.20000000000000             0.512934368246565E-03         0.813040837034205E-03
          3.30000000000000             0.367897826582008E-03         0.599994283354000E-03
          3.40000000000000             0.263748814348030E-03         0.442263878225781E-03
          3.50000000000000             0.189002139826358E-03         0.325661037846134E-03
          3.60000000000000             0.135384050896701E-03         0.239575906006243E-03
          3.70000000000000             0.969395582251123E-04         0.176096100860202E-03
          3.80000000000000             0.693860196026387E-04         0.129334900112029E-03
          3.90000000000000             0.496457043018802E-04         0.949217439591119E-04
          4.00000000000000             0.355082004258333E-04         0.696176356363197E-04
          4.10000000000000             0.253868792664798E-04         0.510260001140569E-04
          4.20000000000000             0.181434033542144E-04         0.373760674923688E-04
          4.30000000000000             0.129613960347121E-04         0.273610771948730E-04
          4.40000000000000             0.925558481878058E-05         0.200177426166663E-04
          4.50000000000000             0.660650991304112E-05         0.146366571245970E-04
          4.60000000000000             0.471363568892172E-05         0.106958307851993E-04
          4.70000000000000             0.336169587477554E-05         0.781147200916326E-05
          4.80000000000000             0.239654717274191E-05         0.570159531472952E-05
          4.90000000000000             0.170785014758238E-05         0.415914851594178E-05
          5.00000000000000             0.121664986905874E-05         0.303219197129698E-05
          5.10000000000000             0.866471791998882E-06         0.220929356842325E-05
          5.20000000000000             0.616939016150323E-06         0.160877592667418E-05
          5.30000000000000             0.439197794052116E-06         0.117080542830935E-05
          5.40000000000000             0.312639713598618E-06         0.851575669413573E-06
          5.50000000000000             0.222553618518325E-06         0.619033259207106E-06
          5.60000000000000             0.158444087099830E-06         0.449738663459665E-06
          5.70000000000000             0.112827710933765E-06         0.326561874832244E-06
          5.80000000000000             0.803717945001970E-07         0.236991788096810E-06
          5.90000000000000             0.572783847850223E-07         0.171896510283964E-06
          6.00000000000000             0.408440062132649E-07         0.124614847400011E-06
          6.10000000000000             0.291451803974848E-07         0.902908931467330E-07
          6.20000000000000             0.208139465585041E-07         0.653869733697056E-07
          6.30000000000000             0.148777401178892E-07         0.473273697922823E-07
          6.40000000000000             0.106452620612269E-07         0.342378795505387E-07
          6.50000000000000             0.762518951785811E-08         0.247555588171098E-07
          6.60000000000000             0.546831929941036E-08         0.178898305249080E-07
          6.70000000000000             0.392641768344753E-08         0.129211570166529E-07
          6.80000000000000             0.282297074378993E-08         0.932716651951377E-08
          6.90000000000000             0.203240487037885E-08         0.672882988332373E-08
          7.00000000000000             0.146533107731766E-08         0.485127043913862E-08
          7.10000000000000             0.105807006246410E-08         0.349524617678527E-08
          7.20000000000000             0.765217306994434E-09         0.251641036789861E-08
          7.30000000000000             0.554365892239568E-09         0.181023780470163E-08
          7.40000000000000             0.402360137014313E-09         0.130107514671557E-08
          7.50000000000000             0.292635004196219E-09         0.934191461854294E-09
          7.60000000000000             0.213325545769255E-09         0.670010051478465E-09
          7.70000000000000             0.155922525472773E-09         0.479925257428887E-09
          7.80000000000000             0.114315558838883E-09         0.343270309417273E-09
          7.90000000000000             0.841113432432452E-10         0.245120611547108E-09
          8.00000000000000             0.621473098692893E-10         0.174703067888726E-09
          8.10000000000000             0.461442292584133E-10         0.124244799443181E-09
          8.20000000000000             0.344577266799544E-10         0.881402602398604E-10
          8.30000000000000             0.259002906252614E-10         0.623489576049911E-10
          8.40000000000000             0.196135901249558E-10         0.439601063896778E-10
          8.50000000000000             0.149767480372795E-10         0.308780684553703E-10
          8.60000000000000             0.115403510993033E-10         0.215951469300140E-10
          8.70000000000000             0.897891044754924E-11         0.150275309684998E-10
          8.80000000000000             0.705656968320942E-11         0.103968757712521E-10
          8.90000000000000             0.560233941652484E-11         0.714484927249980E-11
          9.00000000000000             0.449219277230913E-11         0.487148658224174E-11
          9.10000000000000             0.363610937495100E-11         0.329073331813206E-11
          9.20000000000000             0.296869340686149E-11         0.219839627378831E-11
          9.30000000000000             0.244237643085252E-11         0.144904819207441E-11
          9.40000000000000             0.202249172327510E-11         0.939393314902453E-12
          9.50000000000000             0.168370507628332E-11         0.596293777359027E-12
          9.60000000000000             0.140742957777845E-11         0.368157636061412E-12
          9.70000000000000             0.117995456690342E-11         0.218750820980479E-12
          9.80000000000000             0.991093063173812E-12         0.122756245299597E-12
          9.90000000000000             0.833205531496391E-12         0.625916550159691E-13
          10.0000000000000             0.700496634777856E-12         0.261337470906253E-13
